timestamp,id,bytes
2025-03-13 14:32:33.406053,0x280,1 5D FC C 5B 0 22 17
2025-03-13 14:32:33.415668,0x280,1 5D FC C 5B 0 22 17
2025-03-13 14:32:33.425659,0x280,1 5D FC C 5B 0 22 17
2025-03-13 14:32:33.435698,0x280,1 5D FC C 5B 0 22 17
2025-03-13 14:32:33.446007,0x280,1 5A FC C 52 0 22 17
2025-03-13 14:32:33.455554,0x280,1 5A 42 F 52 0 22 15
2025-03-13 14:32:33.465841,0x280,1 5A 42 F 52 0 22 15
2025-03-13 14:32:33.475823,0x280,1 5A 42 F 52 0 22 15
2025-03-13 14:32:33.485433,0x280,1 4E 4 11 46 0 22 0
2025-03-13 14:32:33.497069,0x280,1 4E 4 11 46 0 22 0
2025-03-13 14:32:33.505836,0x280,1 4E 4 11 46 0 22 0
2025-03-13 14:32:33.516284,0x280,1 41 4 11 3B 0 22 0
2025-03-13 14:32:33.526325,0x280,1 41 A2 12 3B 0 22 0
2025-03-13 14:32:33.535651,0x280,1 41 A2 12 3B 0 22 0
2025-03-13 14:32:33.546496,0x280,1 3D A2 12 3B 0 22 0
2025-03-13 14:32:33.555832,0x280,1 35 A 14 31 0 23 0
2025-03-13 14:32:33.565585,0x280,1 35 A 14 31 0 23 0
2025-03-13 14:32:33.576200,0x280,1 33 A 14 31 0 23 0
2025-03-13 14:32:33.586300,0x280,1 2D F4 14 27 0 23 0
2025-03-13 14:32:33.595934,0x280,1 2D F4 14 27 0 23 0
2025-03-13 14:32:33.605969,0x280,1 26 F4 14 21 0 23 0
2025-03-13 14:32:33.616783,0x280,1 26 86 15 21 0 23 0
2025-03-13 14:32:33.625888,0x280,1 26 86 15 21 0 23 0
2025-03-13 14:32:33.636111,0x280,1 20 12 16 1D 0 24 0
2025-03-13 14:32:33.646483,0x280,1 20 12 16 1D 0 24 0
2025-03-13 14:32:33.655727,0x280,1 20 12 16 1D 0 24 0
2025-03-13 14:32:33.665950,0x280,1 1C 8E 16 19 0 24 0
2025-03-13 14:32:33.676501,0x280,1 1C 8E 16 19 0 24 0
2025-03-13 14:32:33.685471,0x280,1 1C 8E 16 19 0 24 0
2025-03-13 14:32:33.695745,0x280,1 18 DC 16 15 0 24 0
2025-03-13 14:32:33.706034,0x280,1 18 DC 16 15 0 24 0
2025-03-13 14:32:33.716426,0x280,1 17 DC 16 15 0 24 0
2025-03-13 14:32:33.726592,0x280,1 15 FA 16 13 0 24 0
2025-03-13 14:32:33.735668,0x280,1 15 FA 16 13 0 24 0
2025-03-13 14:32:33.745762,0x280,1 12 EC 16 11 0 24 0
2025-03-13 14:32:33.756296,0x280,1 12 EC 16 11 0 24 0
2025-03-13 14:32:33.765572,0x280,1 12 EC 16 11 0 25 0
2025-03-13 14:32:33.775442,0x280,1 12 CA 16 F 0 25 0
2025-03-13 14:32:33.785784,0x280,1 12 CA 16 F 0 25 0
2025-03-13 14:32:33.795869,0x280,1 12 CA 16 F 0 25 0
2025-03-13 14:32:33.805367,0x280,1 F 9C 16 D 0 25 0
2025-03-13 14:32:33.815483,0x280,1 F 9C 16 D 0 25 0
2025-03-13 14:32:33.826352,0x280,1 F 9C 16 D 0 25 0
2025-03-13 14:32:33.836088,0x280,1 E 5E 16 C 0 25 0
2025-03-13 14:32:33.845384,0x280,1 E 5E 16 C 0 25 0
2025-03-13 14:32:33.856110,0x280,1 C 5E 16 B 0 25 0
2025-03-13 14:32:33.866682,0x280,1 C 16 16 B 0 25 2
2025-03-13 14:32:33.875788,0x280,1 C 16 16 B 0 25 2
2025-03-13 14:32:33.885297,0x280,1 C D0 15 A 0 25 4
2025-03-13 14:32:33.895952,0x280,1 C D0 15 A 0 25 4
2025-03-13 14:32:33.905590,0x280,1 C D0 15 A 0 25 4
2025-03-13 14:32:33.915622,0x280,1 D 7C 15 D 0 25 7
2025-03-13 14:32:33.925727,0x280,1 D 7C 15 D 0 25 7
2025-03-13 14:32:33.935315,0x280,1 D 7C 15 D 0 25 7
2025-03-13 14:32:33.946059,0x280,1 E 28 15 E 0 25 9
2025-03-13 14:32:33.956002,0x280,1 E 28 15 E 0 25 9
2025-03-13 14:32:33.965392,0x280,1 E 28 15 E 0 25 9
2025-03-13 14:32:34.031786,0x280,1 13 C8 14 13 0 25 E
2025-03-13 14:32:34.039995,0x280,1 13 C8 14 13 0 25 E
2025-03-13 14:32:34.041354,0x280,1 13 C8 14 13 0 25 E
2025-03-13 14:32:34.042404,0x280,1 15 76 14 16 0 25 11
2025-03-13 14:32:34.043378,0x280,1 15 76 14 16 0 25 11
2025-03-13 14:32:34.044387,0x280,1 15 76 14 16 0 25 11
2025-03-13 14:32:34.045499,0x280,1 17 3E 14 18 0 25 13
2025-03-13 14:32:34.046778,0x280,1 17 3E 14 18 0 25 13
2025-03-13 14:32:34.055749,0x280,1 17 3E 14 18 0 24 13
2025-03-13 14:32:34.066497,0x280,1 18 3E 14 18 0 24 13
2025-03-13 14:32:34.076954,0x280,1 18 F6 13 19 0 24 14
2025-03-13 14:32:34.085463,0x280,1 18 F6 13 19 0 24 14
2025-03-13 14:32:34.096167,0x280,1 1A F6 13 19 0 24 14
2025-03-13 14:32:34.106029,0x280,1 19 C6 13 1B 0 24 15
2025-03-13 14:32:34.115786,0x280,1 19 C6 13 1B 0 24 15
2025-03-13 14:32:34.125807,0x280,1 19 C6 13 1B 0 24 15
2025-03-13 14:32:34.135911,0x280,1 17 B4 13 18 0 24 12
2025-03-13 14:32:34.145940,0x280,1 17 B4 13 18 0 24 13
2025-03-13 14:32:34.155892,0x280,1 17 B4 13 18 0 24 12
2025-03-13 14:32:34.165835,0x280,1 18 8C 13 19 0 24 13
2025-03-13 14:32:34.176010,0x280,1 18 8C 13 19 0 24 13
2025-03-13 14:32:34.186086,0x280,1 18 8C 13 19 0 24 13
2025-03-13 14:32:34.195765,0x280,1 1A 4C 13 1A 0 24 15
2025-03-13 14:32:34.206581,0x280,1 1A 4C 13 1A 0 24 15
2025-03-13 14:32:34.215920,0x280,1 1A 4C 13 1A 0 24 15
2025-03-13 14:32:34.226539,0x280,1 16 4C 13 1A 0 24 15
2025-03-13 14:32:34.236626,0x280,1 16 50 13 16 0 24 10
2025-03-13 14:32:34.245705,0x280,1 16 50 13 16 0 24 10
2025-03-13 14:32:34.255589,0x280,1 16 50 13 16 0 24 10
2025-03-13 14:32:34.266050,0x280,1 16 32 13 16 0 24 11
2025-03-13 14:32:34.276024,0x280,1 16 32 13 16 0 24 11
2025-03-13 14:32:34.285852,0x280,1 16 32 13 16 0 24 11
2025-03-13 14:32:34.295532,0x280,1 14 20 13 14 0 24 F
2025-03-13 14:32:34.306127,0x280,1 14 20 13 14 0 24 F
2025-03-13 14:32:34.315775,0x280,1 14 20 13 14 0 24 F
2025-03-13 14:32:34.325888,0x280,1 11 24 13 11 0 24 B
2025-03-13 14:32:34.336882,0x280,1 11 24 13 11 0 24 B
2025-03-13 14:32:34.346129,0x280,1 11 24 13 11 0 24 B
2025-03-13 14:32:34.356613,0x280,1 18 24 13 11 0 24 B
2025-03-13 14:32:34.365946,0x280,1 17 0 13 18 0 24 12
2025-03-13 14:32:34.375785,0x280,1 17 0 13 18 0 24 12
2025-03-13 14:32:34.386028,0x280,1 17 0 13 18 0 24 12
2025-03-13 14:32:34.396004,0x280,1 17 E0 12 17 0 24 12
2025-03-13 14:32:34.406267,0x280,1 17 E0 12 17 0 24 12
2025-03-13 14:32:34.416208,0x280,1 17 E0 12 17 0 24 12
2025-03-13 14:32:34.425779,0x280,1 15 FA 12 15 0 24 F
2025-03-13 14:32:34.437012,0x280,1 15 FA 12 15 0 24 F
2025-03-13 14:32:34.445551,0x280,1 15 FA 12 15 0 24 F
2025-03-13 14:32:34.456812,0x280,1 13 FA 12 15 0 24 F
2025-03-13 14:32:34.467591,0x280,1 13 1E 13 13 0 24 E
2025-03-13 14:32:34.475904,0x280,1 13 1E 13 13 0 24 E
2025-03-13 14:32:34.486544,0x280,1 13 1E 13 13 0 24 E
2025-03-13 14:32:34.495531,0x280,1 13 24 13 12 0 24 D
2025-03-13 14:32:34.506484,0x280,1 13 24 13 13 0 24 D
2025-03-13 14:32:34.516425,0x280,1 13 24 13 13 0 24 D
2025-03-13 14:32:34.525578,0x280,1 13 1C 13 12 0 24 C
2025-03-13 14:32:34.535858,0x280,1 13 1C 13 12 0 24 C
2025-03-13 14:32:34.545709,0x280,1 13 1C 13 12 0 24 C
2025-03-13 14:32:34.556583,0x280,1 12 14 13 12 0 24 C
2025-03-13 14:32:34.567213,0x280,1 12 14 13 12 0 24 C
2025-03-13 14:32:34.575811,0x280,1 12 14 13 12 0 24 C
2025-03-13 14:32:34.586949,0x280,1 13 14 13 12 0 24 C
2025-03-13 14:32:34.596301,0x280,1 13 F8 12 12 0 24 C
2025-03-13 14:32:34.605665,0x280,1 13 F8 12 12 0 24 C
2025-03-13 14:32:34.616129,0x280,1 13 F8 12 12 0 24 C
2025-03-13 14:32:34.625963,0x280,1 12 DC 12 12 0 24 D
2025-03-13 14:32:34.636309,0x280,1 12 DC 12 12 0 24 D
2025-03-13 14:32:34.645585,0x280,1 12 DC 12 12 0 24 D
2025-03-13 14:32:34.656231,0x280,1 14 B8 12 13 0 24 D
2025-03-13 14:32:34.667373,0x280,1 14 B8 12 13 0 24 D
2025-03-13 14:32:34.675910,0x280,1 14 B8 12 13 0 24 D
2025-03-13 14:32:34.686604,0x280,1 14 B8 12 13 0 24 D
2025-03-13 14:32:34.695845,0x280,1 14 7C 12 14 0 24 F
2025-03-13 14:32:34.706508,0x280,1 14 7C 12 14 0 24 F
2025-03-13 14:32:34.715906,0x280,1 14 7C 12 14 0 24 F
2025-03-13 14:32:34.725602,0x280,1 15 50 12 15 0 24 F
2025-03-13 14:32:34.736046,0x280,1 15 50 12 15 0 24 F
2025-03-13 14:32:34.745729,0x280,1 15 50 12 15 0 24 F
2025-03-13 14:32:34.756195,0x280,1 15 44 12 15 0 24 F
2025-03-13 14:32:34.766776,0x280,1 15 44 12 15 0 25 F
2025-03-13 14:32:34.775805,0x280,1 15 44 12 15 0 25 F
2025-03-13 14:32:34.786496,0x280,1 15 44 12 15 0 25 F
2025-03-13 14:32:34.795873,0x280,1 15 2C 12 15 0 25 F
2025-03-13 14:32:34.806279,0x280,1 15 2C 12 15 0 25 F
2025-03-13 14:32:34.815600,0x280,1 15 2C 12 15 0 25 F
2025-03-13 14:32:34.825957,0x280,1 16 6 12 16 0 25 10
2025-03-13 14:32:34.837086,0x280,1 16 6 12 16 0 25 10
2025-03-13 14:32:34.845488,0x280,1 16 6 12 16 0 25 10
2025-03-13 14:32:34.855639,0x280,1 16 6 12 16 0 25 10
2025-03-13 14:32:34.866074,0x280,1 17 F2 11 16 0 25 10
2025-03-13 14:32:34.875769,0x280,1 17 F2 11 16 0 25 10
2025-03-13 14:32:34.886200,0x280,1 17 F2 11 16 0 25 10
2025-03-13 14:32:34.895767,0x280,1 16 D8 11 16 0 25 11
2025-03-13 14:32:34.907366,0x280,1 16 D8 11 16 0 26 11
2025-03-13 14:32:34.916510,0x280,1 16 D8 11 16 0 26 11
2025-03-13 14:32:34.925934,0x280,1 16 D8 11 16 0 26 11
2025-03-13 14:32:34.936118,0x280,1 17 B4 11 17 0 26 11
2025-03-13 14:32:34.946010,0x280,1 17 B4 11 17 0 26 11
2025-03-13 14:32:34.957263,0x280,1 17 B4 11 17 0 26 11
2025-03-13 14:32:34.966119,0x280,1 18 84 11 18 0 26 12
2025-03-13 14:32:34.976322,0x280,1 18 84 11 18 0 27 12
2025-03-13 14:32:34.986552,0x280,1 18 84 11 18 0 27 12
2025-03-13 14:32:34.995908,0x280,1 18 84 11 18 0 27 12
2025-03-13 14:32:35.005878,0x280,1 1C 44 11 1C 0 27 16
2025-03-13 14:32:35.016562,0x280,1 1C 44 11 1C 0 27 16
2025-03-13 14:32:35.025949,0x280,1 1C 44 11 1C 0 27 16
2025-03-13 14:32:35.037181,0x280,1 1D 44 11 1C 0 27 16
2025-03-13 14:32:35.046111,0x280,1 1D 16 11 1D 0 27 17
2025-03-13 14:32:35.056729,0x280,1 1D 16 11 1D 0 28 17
2025-03-13 14:32:35.066147,0x280,1 1D 16 11 1D 0 28 17
2025-03-13 14:32:35.075697,0x280,1 1D A 11 1D 0 28 17
2025-03-13 14:32:35.086394,0x280,1 1D A 11 1D 0 28 17
2025-03-13 14:32:35.095789,0x280,1 1D A 11 1D 0 28 17
2025-03-13 14:32:35.106601,0x280,1 1D A 11 1D 0 28 17
2025-03-13 14:32:35.116075,0x280,1 1D 6 11 1C 0 28 16
2025-03-13 14:32:35.126268,0x280,1 1D 6 11 1C 0 28 16
2025-03-13 14:32:35.136404,0x280,1 1D 6 11 1C 0 28 16
2025-03-13 14:32:35.146323,0x280,1 1D 6 11 1C 0 29 16
2025-03-13 14:32:35.156171,0x280,1 1B 8 11 1A 0 29 14
2025-03-13 14:32:35.165626,0x280,1 1B 8 11 1B 0 29 14
2025-03-13 14:32:35.175513,0x280,1 1B 8 11 1B 0 29 14
2025-03-13 14:32:35.185736,0x280,1 1B C 11 1A 0 29 14
2025-03-13 14:32:35.196676,0x280,1 1B C 11 1A 0 29 14
2025-03-13 14:32:35.206018,0x280,1 1B C 11 1A 0 29 14
2025-03-13 14:32:35.216213,0x280,1 1B C 11 1A 0 29 14
2025-03-13 14:32:35.225839,0x280,1 1B 0 11 1A 0 29 14
2025-03-13 14:32:35.237255,0x280,1 1B 0 11 1A 0 29 14
2025-03-13 14:32:35.245590,0x280,1 1B 0 11 1A 0 29 14
2025-03-13 14:32:35.257252,0x280,1 1B 0 11 1A 0 29 14
2025-03-13 14:32:35.266601,0x280,1 1B E0 10 1B 0 29 14
2025-03-13 14:32:35.275829,0x280,1 1B E0 10 1B 0 29 14
2025-03-13 14:32:35.286348,0x280,1 1B E0 10 1A 0 29 14
2025-03-13 14:32:35.296412,0x280,1 1B E0 10 1B 0 29 14
2025-03-13 14:32:35.306484,0x280,1 1B C8 10 1A 0 28 14
2025-03-13 14:32:35.316469,0x280,1 1B C8 10 1A 0 28 14
2025-03-13 14:32:35.325734,0x280,1 1B C8 10 1A 0 28 14
2025-03-13 14:32:35.336176,0x280,1 1C C0 10 1A 0 28 14
2025-03-13 14:32:35.347300,0x280,1 1C C0 10 1A 0 28 14
2025-03-13 14:32:35.356904,0x280,1 1C C0 10 1A 0 28 14
2025-03-13 14:32:35.366281,0x280,1 1C C0 10 1A 0 28 14
2025-03-13 14:32:35.375713,0x280,1 1A B4 10 19 0 28 13
2025-03-13 14:32:35.387046,0x280,1 1A B4 10 19 0 28 13
2025-03-13 14:32:35.396060,0x280,1 1A B4 10 19 0 28 13
2025-03-13 14:32:35.407141,0x280,1 1A B4 10 19 0 28 13
2025-03-13 14:32:35.415791,0x280,1 19 AC 10 19 0 27 12
2025-03-13 14:32:35.426081,0x280,1 19 AC 10 19 0 27 12
2025-03-13 14:32:35.435958,0x280,1 19 AC 10 19 0 27 12
2025-03-13 14:32:35.446536,0x280,1 1A AC 10 18 0 27 12
2025-03-13 14:32:35.456776,0x280,1 1A 84 10 19 0 27 13
2025-03-13 14:32:35.466436,0x280,1 1A 84 10 19 0 27 13
2025-03-13 14:32:35.476118,0x280,1 1A 84 10 19 0 27 13
2025-03-13 14:32:35.486240,0x280,1 1A 52 10 1A 0 27 14
2025-03-13 14:32:35.496460,0x280,1 1A 52 10 1A 0 27 14
2025-03-13 14:32:35.506925,0x280,1 1A 52 10 1A 0 27 14
2025-03-13 14:32:35.516071,0x280,1 1A 52 10 1A 0 27 14
2025-03-13 14:32:35.525580,0x280,1 1B 30 10 1A 0 27 14
2025-03-13 14:32:35.537197,0x280,1 1B 30 10 1A 0 27 14
2025-03-13 14:32:35.546240,0x280,1 1B 30 10 1A 0 27 14
2025-03-13 14:32:35.556597,0x280,1 1B 30 10 1A 0 27 14
2025-03-13 14:32:35.565638,0x280,1 1C 12 10 1C 0 27 15
2025-03-13 14:32:35.576952,0x280,1 1C 12 10 1C 0 27 15
2025-03-13 14:32:35.586538,0x280,1 1C 12 10 1C 0 27 15
2025-03-13 14:32:35.596055,0x280,1 1C 12 10 1C 0 27 15
2025-03-13 14:32:35.605886,0x280,1 1C 2 10 1B 0 27 15
2025-03-13 14:32:35.616883,0x280,1 1C 2 10 1B 0 27 15
2025-03-13 14:32:35.626058,0x280,1 1C 2 10 1B 0 27 15
2025-03-13 14:32:35.636143,0x280,1 1C 2 10 1B 0 27 15
2025-03-13 14:32:35.645455,0x280,1 1C E8 F 1C 0 27 16
2025-03-13 14:32:35.656802,0x280,1 1C E8 F 1C 0 27 16
2025-03-13 14:32:35.666387,0x280,1 1C E8 F 1C 0 27 16
2025-03-13 14:32:35.675648,0x280,1 1C E8 F 1C 0 27 16
2025-03-13 14:32:35.686406,0x280,1 1D C4 F 1D 0 27 17
2025-03-13 14:32:35.697258,0x280,1 1D C4 F 1D 0 27 17
2025-03-13 14:32:35.706029,0x280,1 1D C4 F 1D 0 27 17
2025-03-13 14:32:35.716187,0x280,1 1D C4 F 1D 0 27 17
2025-03-13 14:32:35.725657,0x280,1 1F A6 F 1E 0 27 18
2025-03-13 14:32:35.736780,0x280,1 1F A6 F 1E 0 28 18
2025-03-13 14:32:35.745827,0x280,1 1F A6 F 1E 0 28 18
2025-03-13 14:32:35.756382,0x280,1 1F A6 F 1E 0 28 18
2025-03-13 14:32:35.765921,0x280,1 1F 9C F 1E 0 28 18
2025-03-13 14:32:35.776138,0x280,1 1F 9C F 1E 0 28 18
2025-03-13 14:32:35.786399,0x280,1 1F 9C F 1E 0 28 18
2025-03-13 14:32:35.795952,0x280,1 1F 9C F 1E 0 28 18
2025-03-13 14:32:35.805694,0x280,1 1C AC F 1D 0 28 16
2025-03-13 14:32:35.816642,0x280,1 1C AC F 1D 0 28 16
2025-03-13 14:32:35.825820,0x280,1 1C AC F 1D 0 28 16
2025-03-13 14:32:35.836291,0x280,1 1C AC F 1D 0 29 16
2025-03-13 14:32:35.845659,0x280,1 1B BA F 1B 0 29 15
2025-03-13 14:32:35.856625,0x280,1 1B BA F 1B 0 29 15
2025-03-13 14:32:35.865783,0x280,1 1B BA F 1B 0 28 15
2025-03-13 14:32:35.875680,0x280,1 1B BA F 1B 0 28 15
2025-03-13 14:32:35.886325,0x280,1 1B B4 F 1B 0 28 14
2025-03-13 14:32:35.896194,0x280,1 1B B4 F 1B 0 28 14
2025-03-13 14:32:35.906107,0x280,1 1B B4 F 1B 0 28 14
2025-03-13 14:32:35.916528,0x280,1 1B B4 F 1B 0 28 14
2025-03-13 14:32:35.925484,0x280,1 1B 9E F 1B 0 28 14
2025-03-13 14:32:35.936705,0x280,1 1B 9E F 1B 0 28 14
2025-03-13 14:32:35.945959,0x280,1 1B 9E F 1B 0 28 14
2025-03-13 14:32:35.956406,0x280,1 1B 9E F 1B 0 27 14
2025-03-13 14:32:35.965836,0x280,1 1B 8C F 1A 0 27 14
2025-03-13 14:32:35.976077,0x280,1 1B 8C F 1A 0 27 14
2025-03-13 14:32:35.986297,0x280,1 1B 8C F 1A 0 27 14
2025-03-13 14:32:35.995986,0x280,1 1B 8C F 1A 0 27 14
2025-03-13 14:32:36.006087,0x280,1 1A 76 F 1A 0 27 13
2025-03-13 14:32:36.016566,0x280,1 1A 76 F 1A 0 27 13
2025-03-13 14:32:36.025721,0x280,1 1A 76 F 1A 0 26 13
2025-03-13 14:32:36.036251,0x280,1 1A 76 F 1A 0 26 13
2025-03-13 14:32:36.045799,0x280,1 1B 52 F 1A 0 26 14
2025-03-13 14:32:36.056778,0x280,1 1B 52 F 1B 0 26 14
2025-03-13 14:32:36.066331,0x280,1 1B 52 F 1B 0 26 14
2025-03-13 14:32:36.075706,0x280,1 1B 52 F 1B 0 26 14
2025-03-13 14:32:36.086245,0x280,1 1C 30 F 1B 0 26 15
2025-03-13 14:32:36.097389,0x280,1 1C 30 F 1B 0 26 15
2025-03-13 14:32:36.106010,0x280,1 1C 30 F 1B 0 25 15
2025-03-13 14:32:36.116464,0x280,1 1C 30 F 1B 0 25 15
2025-03-13 14:32:36.125615,0x280,1 1A 26 F 1A 0 25 14
2025-03-13 14:32:36.136792,0x280,1 1A 26 F 1A 0 25 14
2025-03-13 14:32:36.145808,0x280,1 1A 26 F 1A 0 25 14
2025-03-13 14:32:36.156020,0x280,1 1A 26 F 1A 0 25 14
2025-03-13 14:32:36.165933,0x280,1 1B 8 F 1B 0 25 15
2025-03-13 14:32:36.175377,0x280,1 1B 8 F 1B 0 25 15
